Year,League,Statistic,Player_Name,Team,Value
2013,AL,Complete Games,Chris Sale,Chicago,4.0
2013,AL,Complete Games,David Price,Tampa Bay,4.0
2013,AL,ERA,Anibal Sanchez,Detroit,2.57
2013,AL,Games,Joel Peralta,Tampa Bay,80.0
2013,AL,Saves,Jim Johnson,Baltimore,50.0
2013,AL,Shutouts,Bartolo Colon,Oakland,3.0
2013,AL,Shutouts,Justin Masterson,Cleveland,3.0
2013,AL,Strikeouts,Yu Darvish,Texas,277.0
2013,AL,Winning Percentage,Max Scherzer,Detroit,0.875
2013,AL,Wins,Max Scherzer,Detroit,21.0
2014,AL,Complete Games,Dallas Keuchel,Houston,5.0
2014,AL,ERA,Felix Hernandez,Seattle,2.14
2014,AL,Games,Bryan Shaw,Cleveland,80.0
2014,AL,Saves,Fernando Rodney,Seattle,48.0
2014,AL,Shutouts,Rick Porcello,Detroit,3.0
2014,AL,Strikeouts,David Price,Tampa Bay / Detroit,271.0
2014,AL,Winning Percentage,Max Scherzer,Detroit,0.783
2014,AL,Wins,Corey Kluber,Texas,18.0
2014,AL,Wins,Jered Weaver,Los Angeles,18.0
2014,AL,Wins,Max Scherzer,Detroit,18.0
2015,AL,Complete Games,Corey Kluber,Cleveland,4.0
2015,AL,Complete Games,Mark Buehrle,Toronto,4.0
2015,AL,ERA,David Price,Detroit / Toronto,2.45
2015,AL,Games,Kevin Jepsen,Tampa Bay / Minnesota,75.0
2015,AL,Saves,Brad Boxberger,Tampa Bay,41.0
2015,AL,Shutouts,Dallas Keuchel,Houston,2.0
2015,AL,Shutouts,Felix Hernandez,Seattle,2.0
2015,AL,Shutouts,Jeff Samardzija,Chicago,2.0
2015,AL,Shutouts,Mike Montgomery,Seattle,2.0
2015,AL,Shutouts,Sonny Gray,Oakland,2.0
2015,AL,Strikeouts,Chris Sale,Chicago,274.0
2015,AL,Winning Percentage,David Price,Detroit / Toronto,0.783
2015,AL,Wins,Dallas Keuchel,Houston,20.0
2016,AL,Complete Games,Chris Sale,Chicago,6.0
2016,AL,ERA,Aaron Sanchez,Toronto,3.0
2016,AL,Games,Bryan Shaw,Cleveland,75.0
2016,AL,Saves,Zach Britton,Baltimore,47.0
2016,AL,Shutouts,Corey Kluber,Cleveland,2.0
2016,AL,Strikeouts,Justin Verlander,Detroit,254.0
2016,AL,Winning Percentage,Aaron Sanchez,Toronto,0.882
2016,AL,Wins,Rick Porcello,Boston,22.0
2017,AL,Complete Games,Corey Kluber,Cleveland Indians,5.0
2017,AL,Complete Games,Ervin Santana,Minnesota Twins,5.0
2017,AL,ERA,Corey Kluber,Cleveland Indians,2.25
2017,AL,Games,Bryan Shaw,Cleveland Indians,79.0
2017,AL,Saves,Alex Colome,Tampa Bay Rays,46.0
2017,AL,Shutouts,Corey Kluber,Cleveland Indians,3.0
2017,AL,Shutouts,Ervin Santana,Minnesota Twins,3.0
2017,AL,Strikeouts,Chris Sale,Boston Red Sox,308.0
2017,AL,Winning Percentage,Corey Kluber,Cleveland Indians,0.818
2017,AL,Wins,Carlos Carrasco,Cleveland Indians,18.0
2017,AL,Wins,Corey Kluber,Cleveland Indians,18.0
2017,AL,Wins,Jason Vargas,Kansas City Royals,18.0
2018,AL,Complete Games,Carlos Carrasco,Cleveland Indians,2.0
2018,AL,Complete Games,Corey Kluber,Cleveland Indians,2.0
2018,AL,Complete Games,James Paxton,Seattle Mariners,2.0
2018,AL,Complete Games,Jose Berrios,Minnesota Twins,2.0
2018,AL,ERA,Blake Snell,Tampa Bay Rays,1.89
2018,AL,Games,Ryan Pressly,Minnesota Twins,77.0
2018,AL,Games,Ryan Pressly,Houston Astros,77.0
2018,AL,Saves,Edwin Diaz,Seattle Mariners,57.0
2018,AL,Shutouts,Andrew Heaney,Los Angeles Angels,1.0
2018,AL,Shutouts,Corey Kluber,Cleveland Indians,1.0
2018,AL,Shutouts,Daniel Mengden,Oakland Athletics,1.0
2018,AL,Shutouts,Gerrit Cole,Houston Astros,1.0
2018,AL,Shutouts,James Paxton,Seattle Mariners,1.0
2018,AL,Shutouts,Jose Berrios,Minnesota Twins,1.0
2018,AL,Shutouts,Justin Verlander,Houston Astros,1.0
2018,AL,Shutouts,Luis Severino,New York Yankees,1.0
2018,AL,Shutouts,Masahiro Tanaka,New York Yankees,1.0
2018,AL,Shutouts,Mike Clevinger,Cleveland Indians,1.0
2018,AL,Shutouts,Sean Manaea,Oakland Athletics,1.0
2018,AL,Strikeouts,Justin Verlander,Houston Astros,290.0
2018,AL,Winning Percentage,Charlie Morton,Houston Astros,0.833
2018,AL,Wins,Blake Snell,Tampa Bay Rays,21.0
2019,AL,Complete Games,Lucas Giolito,Chicago White Sox,3.0
2019,AL,Complete Games,Shane Bieber,Cleveland Indians,3.0
2019,AL,ERA,Gerrit Cole,Houston Astros,2.5
2019,AL,Games,Yusmeiro Petit,Oakland Athletics,80.0
2019,AL,Saves,Roberto Osuna,Houston Astros,38.0
2019,AL,Shutouts,Lucas Giolito,Chicago White Sox,2.0
2019,AL,Shutouts,Shane Bieber,Cleveland Indians,2.0
2019,AL,Strikeouts,Gerrit Cole,Houston Astros,326.0
2019,AL,Winning Percentage,Gerrit Cole,Houston Astros,0.8
2019,AL,Wins,Justin Verlander,Houston Astros,21.0
2020,AL,Complete Games,Gerrit Cole,New York Yankees,2.0
2020,AL,ERA,Shane Bieber,Cleveland Indians,1.63
2020,AL,Games,Scott Barlow,Kansas City Royals,32.0
2020,AL,Saves,Brad Hand,Cleveland Indians,16.0
2020,AL,Shutouts,Brad Keller,Kansas City Royals,1.0
2020,AL,Shutouts,Gerrit Cole,New York Yankees,1.0
2020,AL,Shutouts,Kyle Gibson,Texas Rangers,1.0
2020,AL,Shutouts,Lucas Giolito,Chicago White Sox,1.0
2020,AL,Shutouts,Mike Minor,Oakland Athletics,1.0
2020,AL,Strikeouts,Shane Bieber,Cleveland Indians,122.0
2020,AL,Winning Percentage,Shane Bieber,Cleveland Indians,0.889
2020,AL,Wins,Shane Bieber,Cleveland Indians,8.0
2021,AL,Complete Games,Gerrit Cole,New York Yankees,2.0
2021,AL,Complete Games,Sean Manaea,Oakland Athletics,2.0
2021,AL,ERA,Robbie Ray,Toronto Blue Jays,2.84
2021,AL,Games,Bryan Shaw,Cleveland Indians,81.0
2021,AL,Saves,Liam Hendriks,Chicago White Sox,38.0
2021,AL,Shutouts,Sean Manaea,Oakland Athletics,2.0
2021,AL,Strikeouts,Robbie Ray,Toronto Blue Jays,248.0
2021,AL,Winning Percentage,"Lance McCullers, Jr.",Houston Astros,0.722
2021,AL,Wins,Gerrit Cole,New York Yankees,16.0
2022,AL,Complete Games,Framber Valdez,Houston Astros,3.0
2022,AL,ERA,Justin Verlander,Houston Astros,1.75
2022,AL,Games,Adam Cimber,Toronto Blue Jays,77.0
2022,AL,Games,Emmanuel Clase,Cleveland Guardians,77.0
2022,AL,Saves,Emmanuel Clase,Cleveland Guardians,42.0
2022,AL,Shutouts,Dean Kremer,Baltimore Orioles,1.0
2022,AL,Shutouts,Dylan Cease,Chicago White Sox,1.0
2022,AL,Shutouts,Framber Valdez,Houston Astros,1.0
2022,AL,Shutouts,Martín Pérez,Texas Rangers,1.0
2022,AL,Shutouts,Michael Wacha,Boston Red Sox,1.0
2022,AL,Shutouts,Nathan Eovaldi,Boston Red Sox,1.0
2022,AL,Shutouts,Nestor Cortes,New York Yankees,1.0
2022,AL,Shutouts,Patrick Sandoval,Los Angeles Angels,1.0
2022,AL,Shutouts,Reid Detmers,Los Angeles Angels,1.0
2022,AL,Strikeouts,Corbin Burnes,Milwaukee Brewers,243.0
2022,AL,Winning Percentage,Justin Verlander,Houston Astros,0.818
2022,AL,Wins,Justin Verlander,Houston Astros,18.0
2023,AL,Complete Games,Jordan Lyles,Kansas City Royals,3.0
2023,AL,ERA,Gerrit Cole,New York Yankees,2.63
2023,AL,Games,Matt Brash,Seattle Mariners,78.0
2023,AL,Saves,Emmanuel Clase,Cleveland Guardians,44.0
2023,AL,Shutouts,Framber Valdez,Houston Astros,2.0
2023,AL,Shutouts,Gerrit Cole,New York Yankees,2.0
2023,AL,Strikeouts,Kevin Gausman,Toronto Blue Jays,237.0
2023,AL,Winning Percentage,Gerrit Cole,New York Yankees,0.789
2023,AL,Wins,Chris Bassitt,Toronto Blue Jays,16.0
2023,AL,Wins,Zach Eflin,Tampa Bay Rays,16.0
2024,AL,Complete Games,Kevin Gausman,Toronto,2.0
2024,AL,ERA,Tarik Skubal,Detroit,2.39
2024,AL,Games,T.J. McFarland,Oakland,79.0
2024,AL,Saves,Emmanuel Clase,Cleveland,47.0
2024,AL,Shutouts,Joey Estes,Oakland,1.0
2024,AL,Shutouts,Keider Montero,Detroit,1.0
2024,AL,Shutouts,Kevin Gausman,Toronto,1.0
2024,AL,Shutouts,Ronel Blanco,Houston,1.0
2024,AL,Shutouts,Tanner Houck,Boston,1.0
2024,AL,Strikeouts,Tarik Skubal,Detroit,228.0
2024,AL,Winning Percentage,Tarik Skubal,Detroit,0.818
2024,AL,Wins,Tarik Skubal,Detroit,18.0
2025,AL,Complete Games,Framber Valdez,Houston,2.0
2025,AL,Complete Games,Tanner Bibee,Cleveland,2.0
2025,AL,ERA,Tarik Skubal,Detroit,2.21
2025,AL,Games,Brendon Little,Toronto,79.0
2025,AL,Saves,Carlos Estévez,Kansas City,42.0
2025,AL,Shutouts,Garrett Crochet,Boston,1.0
2025,AL,Shutouts,Kevin Gausman,Toronto,1.0
2025,AL,Shutouts,Nathan Eovaldi,Texas,1.0
2025,AL,Shutouts,Tanner Bibee,Cleveland,1.0
2025,AL,Shutouts,Tarik Skubal,Detroit,1.0
2025,AL,Strikeouts,Garrett Crochet,Boston,255.0
2025,AL,Winning Percentage,Max Fried,New York,0.792
2025,AL,Wins,Max Fried,New York,19.0
