Year,League,Statistic,Player_Name,Team,Value
1901,AL,Base on Balls,Dummy Hoy,Chicago,86
1901,AL,Batting Average,Nap Lajoie,Philadelphia,.426
1901,AL,Doubles,Nap Lajoie,Philadelphia,48
1901,AL,Hits,Nap Lajoie,Philadelphia,232
1901,AL,Home Runs,Nap Lajoie,Philadelphia,14
1901,AL,On Base Percentage,Nap Lajoie,Philadelphia,.463
1901,AL,RBI,Nap Lajoie,Philadelphia,125
1901,AL,Runs,Nap Lajoie,Philadelphia,145
1901,AL,Slugging Average,Nap Lajoie,Philadelphia,.643
1901,AL,Stolen Bases,Frank Isbell,Chicago,52
1901,AL,Total Bases,Nap Lajoie,Philadelphia,350
1901,AL,Triples,Bill Keister,Baltimore,21
1902,AL,Base on Balls,Topsy Hartsel,Philadelphia,87
1902,AL,Batting Average,Ed Delahanty,Washington,.376
1902,AL,Doubles,Harry Davis,Philadelphia,43
1902,AL,Doubles,Ed Delahanty,Washington,43
1902,AL,Hits,Charlie Hickman,Boston,193
1902,AL,Hits,Charlie Hickman,Cleveland,193
1902,AL,Home Runs,Socks Seybold,Philadelphia,16
1902,AL,On Base Percentage,Ed Delahanty,Washington,.453
1902,AL,RBI,Buck Freeman,Boston,121
1902,AL,Runs,Dave Fultz,Philadelphia,109
1902,AL,Slugging Average,Ed Delahanty,Washington,.590
1902,AL,Stolen Bases,Topsy Hartsel,Philadelphia,47
1902,AL,Total Bases,Charlie Hickman,Boston,288
1902,AL,Total Bases,Charlie Hickman,Cleveland,288
1902,AL,Triples,Jimmy Williams,Baltimore,21
1903,AL,Base on Balls,Jimmy Barrett,Detroit,74
1903,AL,Batting Average,Nap Lajoie,Cleveland,.344
1903,AL,Doubles,Socks Seybold,Philadelphia,45
1903,AL,Hits,Patsy Dougherty,Boston,195
1903,AL,Home Runs,Buck Freeman,Boston,13
1903,AL,On Base Percentage,Jimmy Barrett,Detroit,.407
1903,AL,RBI,Buck Freeman,Boston,104
1903,AL,Runs,Patsy Dougherty,Boston,107
1903,AL,Slugging Average,Nap Lajoie,Cleveland,.518
1903,AL,Stolen Bases,Harry Bay,Cleveland,45
1903,AL,Total Bases,Buck Freeman,Boston,281
1903,AL,Triples,Sam Crawford,Detroit,25
1904,AL,Base on Balls,Jimmy Barrett,Detroit,79
1904,AL,Batting Average,Nap Lajoie,Cleveland,.376
1904,AL,Doubles,Nap Lajoie,Cleveland,49
1904,AL,Hits,Nap Lajoie,Cleveland,211
1904,AL,Home Runs,Harry Davis,Philadelphia,10
1904,AL,On Base Percentage,Nap Lajoie,Cleveland,.413
1904,AL,RBI,Nap Lajoie,Cleveland,102
1904,AL,Runs,Patsy Dougherty,Boston,113
1904,AL,Runs,Patsy Dougherty,New York,113
1904,AL,Slugging Average,Nap Lajoie,Cleveland,.552
1904,AL,Stolen Bases,Harry Bay,Cleveland,38
1904,AL,Total Bases,Nap Lajoie,Cleveland,305
1904,AL,Triples,Joe Cassidy,Washington,19
1904,AL,Triples,Buck Freeman,Boston,19
1904,AL,Triples,Chick Stahl,Boston,19
1905,AL,Base on Balls,Topsy Hartsel,Philadelphia,121
1905,AL,Batting Average,Elmer Flick,Cleveland,.308
1905,AL,Doubles,Harry Davis,Philadelphia,47
1905,AL,Hits,George Stone,St. Louis,187
1905,AL,Home Runs,Harry Davis,Philadelphia,8
1905,AL,On Base Percentage,Topsy Hartsel,Philadelphia,.409
1905,AL,RBI,Harry Davis,Philadelphia,83
1905,AL,Runs,Harry Davis,Philadelphia,93
1905,AL,Slugging Average,Elmer Flick,Cleveland,.462
1905,AL,Stolen Bases,Danny Hoffman,Philadelphia,46
1905,AL,Total Bases,George Stone,St. Louis,259
1905,AL,Triples,Elmer Flick,Cleveland,18
1906,AL,Base on Balls,Topsy Hartsel,Philadelphia,88
1906,AL,Batting Average,George Stone,St. Louis,.358
1906,AL,Doubles,Nap Lajoie,Cleveland,48
1906,AL,Hits,Nap Lajoie,Cleveland,214
1906,AL,Home Runs,Harry Davis,Philadelphia,12
1906,AL,On Base Percentage,George Stone,St. Louis,.417
1906,AL,RBI,Harry Davis,Philadelphia,96
1906,AL,Runs,Elmer Flick,Cleveland,98
1906,AL,Slugging Average,George Stone,St. Louis,.501
1906,AL,Stolen Bases,John Anderson,Washington,39
1906,AL,Stolen Bases,Elmer Flick,Cleveland,39
1906,AL,Total Bases,George Stone,St. Louis,291
1906,AL,Triples,Elmer Flick,Cleveland,22
1907,AL,Base on Balls,Topsy Hartsel,Philadelphia,106
1907,AL,Batting Average,Ty Cobb,Detroit,.350
1907,AL,Doubles,Harry Davis,Philadelphia,35
1907,AL,Hits,Ty Cobb,Detroit,212
1907,AL,Home Runs,Harry Davis,Philadelphia,8
1907,AL,On Base Percentage,Topsy Hartsel,Philadelphia,.405
1907,AL,RBI,Ty Cobb,Detroit,119
1907,AL,Runs,Sam Crawford,Detroit,102
1907,AL,Slugging Average,Ty Cobb,Detroit,.468
1907,AL,Stolen Bases,Ty Cobb,Detroit,49
1907,AL,Total Bases,Ty Cobb,Detroit,283
1907,AL,Triples,Elmer Flick,Cleveland,18
1908,AL,Base on Balls,Topsy Hartsel,Philadelphia,93
1908,AL,Batting Average,Ty Cobb,Detroit,.324
1908,AL,Doubles,Ty Cobb,Detroit,36
1908,AL,Hits,Ty Cobb,Detroit,188
1908,AL,Home Runs,Sam Crawford,Detroit,7
1908,AL,On Base Percentage,Doc Gessler,Boston,.394
1908,AL,RBI,Ty Cobb,Detroit,108
1908,AL,Runs,Matty McIntyre,Detroit,105
1908,AL,Slugging Average,Ty Cobb,Detroit,.476
1908,AL,Stolen Bases,Patsy Dougherty,Chicago,47
1908,AL,Total Bases,Ty Cobb,Detroit,276
1908,AL,Triples,Ty Cobb,Detroit,20
1909,AL,Base on Balls,Donie Bush,Detroit,88
1909,AL,Batting Average,Ty Cobb,Detroit,.377
1909,AL,Doubles,Sam Crawford,Detroit,35
1909,AL,Hits,Ty Cobb,Detroit,216
1909,AL,Home Runs,Ty Cobb,Detroit,9
1909,AL,On Base Percentage,Ty Cobb,Detroit,.431
1909,AL,RBI,Ty Cobb,Detroit,107
1909,AL,Runs,Ty Cobb,Detroit,116
1909,AL,Slugging Average,Ty Cobb,Detroit,.517
1909,AL,Stolen Bases,Ty Cobb,Detroit,76
1909,AL,Total Bases,Ty Cobb,Detroit,296
1909,AL,Triples,Frank Baker,Philadelphia,19
1910,AL,Base on Balls,Donie Bush,Detroit,78
1910,AL,Batting Average *,Nap Lajoie,Detroit,.384
1910,AL,Doubles,Nap Lajoie,Cleveland,51
1910,AL,Hits,Nap Lajoie,Cleveland,227
1910,AL,Home Runs,Jake Stahl,Boston,10
1910,AL,On Base Percentage,Ty Cobb,Detroit,.455
1910,AL,RBI,Sam Crawford,Detroit,120
1910,AL,Runs,Ty Cobb,Detroit,106
1910,AL,Slugging Average,Ty Cobb,Detroit,.549
1910,AL,Stolen Bases,Eddie Collins,Philadelphia,81
1910,AL,Total Bases,Nap Lajoie,Cleveland,304
1910,AL,Triples,Sam Crawford,Detroit,19
1911,AL,Base on Balls,Donie Bush,Detroit,98
1911,AL,Batting Average,Ty Cobb,Detroit,.419
1911,AL,Doubles,Ty Cobb,Detroit,47
1911,AL,Hits,Ty Cobb,Detroit,248
1911,AL,Home Runs,Frank Baker,Philadelphia,11
1911,AL,On Base Percentage,Joe Jackson,Cleveland,.468
1911,AL,RBI,Ty Cobb,Detroit,127
1911,AL,Runs,Ty Cobb,Detroit,147
1911,AL,Slugging Average,Ty Cobb,Detroit,.620
1911,AL,Stolen Bases,Ty Cobb,Detroit,83
1911,AL,Total Bases,Ty Cobb,Detroit,367
1911,AL,Triples,Ty Cobb,Detroit,24
1912,AL,Base on Balls,Donie Bush,Detroit,117
1912,AL,Batting Average,Ty Cobb,Detroit,.409
1912,AL,Doubles,Tris Speaker,Boston,53
1912,AL,Hits,Ty Cobb,Detroit,226
1912,AL,Hits,Joe Jackson,Cleveland,226
1912,AL,Home Runs,Frank Baker,Philadelphia,10
1912,AL,Home Runs,Tris Speaker,Boston,10
1912,AL,On Base Percentage,Tris Speaker,Boston,.464
1912,AL,RBI,Frank Baker,Philadelphia,130
1912,AL,Runs,Eddie Collins,Philadelphia,137
1912,AL,Slugging Average,Ty Cobb,Detroit,.584
1912,AL,Stolen Bases,Clyde Milan,Washington,88
1912,AL,Total Bases,Joe Jackson,Cleveland,331
1912,AL,Triples,Joe Jackson,Cleveland,26
1913,AL,Base on Balls,Burt Shotton,St. Louis,99
1913,AL,Batting Average,Ty Cobb,Detroit,.389
1913,AL,Doubles,Joe Jackson,Cleveland,39
1913,AL,Hits,Joe Jackson,Cleveland,197
1913,AL,Home Runs,Frank Baker,Philadelphia,12
1913,AL,On Base Percentage,Ty Cobb,Detroit,.466
1913,AL,RBI,Frank Baker,Philadelphia,117
1913,AL,Runs,Eddie Collins,Philadelphia,125
1913,AL,Slugging Average,Joe Jackson,Cleveland,.551
1913,AL,Stolen Bases,Clyde Milan,Washington,75
1913,AL,Total Bases,Sam Crawford,Detroit,298
1913,AL,Triples,Sam Crawford,Detroit,23
1914,AL,Base on Balls,Donie Bush,Detroit,112
1914,AL,Batting Average,Ty Cobb,Detroit,.368
1914,AL,Doubles,Tris Speaker,Boston,46
1914,AL,Hits,Tris Speaker,Boston,193
1914,AL,Home Runs,Frank Baker,Philadelphia,9
1914,AL,On Base Percentage,Eddie Collins,Philadelphia,.452
1914,AL,RBI,Sam Crawford,Detroit,104
1914,AL,Runs,Eddie Collins,Philadelphia,122
1914,AL,Slugging Average,Tris Speaker,Boston,.503
1914,AL,Stolen Bases,Fritz Maisel,New York,74
1914,AL,Total Bases,Tris Speaker,Boston,287
1914,AL,Triples,Sam Crawford,Detroit,26
1915,AL,Base on Balls,Eddie Collins,Chicago,119
1915,AL,Batting Average,Ty Cobb,Detroit,.369
1915,AL,Doubles,Bobby Veach,Detroit,40
1915,AL,Hits,Ty Cobb,Detroit,208
1915,AL,Home Runs,Braggo Roth,Chicago,7
1915,AL,Home Runs,Braggo Roth,Cleveland,7
1915,AL,On Base Percentage,Ty Cobb,Detroit,.486
1915,AL,RBI,Sam Crawford,Detroit,112
1915,AL,Runs,Ty Cobb,Detroit,144
1915,AL,Slugging Average,Jack Fournier,Chicago,.491
1915,AL,Stolen Bases,Ty Cobb,Detroit,96
1915,AL,Total Bases,Ty Cobb,Detroit,274
1915,AL,Triples,Sam Crawford,Detroit,19
1916,AL,Base on Balls,Burt Shotton,St. Louis,110
1916,AL,Batting Average,Tris Speaker,Cleveland,.386
1916,AL,Doubles,Jack Graney,Cleveland,41
1916,AL,Hits,Tris Speaker,Cleveland,211
1916,AL,Home Runs,Wally Pipp,New York,12
1916,AL,On Base Percentage,Tris Speaker,Cleveland,.470
1916,AL,RBI,Del Pratt,St. Louis,103
1916,AL,Runs,Ty Cobb,Detroit,113
1916,AL,Slugging Average,Tris Speaker,Cleveland,.502
1916,AL,Stolen Bases,Ty Cobb,Detroit,68
1916,AL,Total Bases,Joe Jackson,Chicago,293
1916,AL,Triples,Joe Jackson,Chicago,21
1917,AL,Base on Balls,Jack Graney,Cleveland,94
1917,AL,Batting Average,Ty Cobb,Detroit,.383
1917,AL,Doubles,Ty Cobb,Detroit,44
1917,AL,Hits,Ty Cobb,Detroit,225
1917,AL,Home Runs,Wally Pipp,New York,9
1917,AL,On Base Percentage,Ty Cobb,Detroit,.444
1917,AL,RBI,Bobby Veach,Detroit,103
1917,AL,Runs,Donie Bush,Detroit,112
1917,AL,Slugging Average,Ty Cobb,Detroit,.570
1917,AL,Stolen Bases,Ty Cobb,Detroit,55
1917,AL,Total Bases,Ty Cobb,Detroit,335
1917,AL,Triples,Ty Cobb,Detroit,24
1918,AL,Base on Balls,Ray Chapman,Cleveland,84
1918,AL,Batting Average,Ty Cobb,Detroit,.382
1918,AL,Doubles,Tris Speaker,Cleveland,33
1918,AL,Hits,George Burns,Philadelphia,178
1918,AL,Home Runs,Babe Ruth,Boston,11
1918,AL,Home Runs,Tilly Walker,Philadelphia,11
1918,AL,On Base Percentage,Ty Cobb,Detroit,.440
1918,AL,RBI,Bobby Veach,Detroit,78
1918,AL,Runs,Ray Chapman,Cleveland,84
1918,AL,Slugging Average,Babe Ruth,Boston,.555
1918,AL,Stolen Bases,George Sisler,St. Louis,45
1918,AL,Total Bases,George Burns,Philadelphia,236
1918,AL,Triples,Ty Cobb,Detroit,14
1919,AL,Base on Balls,Jack Graney,Cleveland,105
1919,AL,Batting Average,Ty Cobb,Detroit,.384
1919,AL,Doubles,BobbyVeach,Detroit,45
1919,AL,Hits,Ty Cobb,Detroit,191
1919,AL,Hits,BobbyVeach,Detroit,191
1919,AL,Home Runs,Babe Ruth,Boston,29
1919,AL,On Base Percentage,Babe Ruth,Boston,.456
1919,AL,RBI,Babe Ruth,Boston,114
1919,AL,Runs,Babe Ruth,Boston,103
1919,AL,Slugging Average,Babe Ruth,Boston,.657
1919,AL,Stolen Bases,Eddie Collins,Chicago,33
1919,AL,Total Bases,Babe Ruth,Boston,284
1919,AL,Triples,BobbyVeach,Detroit,17
1920,AL,Base on Balls,Babe Ruth,New York,150
1920,AL,Batting Average,George Sisler,St. Louis,.407
1920,AL,Doubles,Tris Speaker,Cleveland,50
1920,AL,Hits,George Sisler,St. Louis,257
1920,AL,Home Runs,Babe Ruth,New York,54
1920,AL,On Base Percentage,Babe Ruth,New York,.532
1920,AL,RBI,Babe Ruth,New York,137
1920,AL,Runs,Babe Ruth,New York,158
1920,AL,Slugging Average,Babe Ruth,New York,.847
1920,AL,Stolen Bases,Sam Rice,Washington,63
1920,AL,Total Bases,George Sisler,St. Louis,399
1920,AL,Triples,Joe Jackson,Chicago,20
1921,AL,Base on Balls,Babe Ruth,New York,145
1921,AL,Batting Average,Harry Heilmann,Detroit,.394
1921,AL,Doubles,Tris Speaker,Cleveland,52
1921,AL,Hits,Harry Heilmann,Detroit,237
1921,AL,Home Runs,Babe Ruth,New York,59
1921,AL,On Base Percentage,Babe Ruth,New York,.512
1921,AL,RBI,Babe Ruth,New York,171
1921,AL,Runs,Babe Ruth,New York,177
1921,AL,Slugging Average,Babe Ruth,New York,.846
1921,AL,Stolen Bases,George Sisler,St. Louis,35
1921,AL,Total Bases,Babe Ruth,New York,457
1921,AL,Triples,Howie Shanks,Washington,18
1921,AL,Triples,George Sisler,St. Louis,18
1921,AL,Triples,Jack Tobin,St. Louis,18
1922,AL,Base on Balls,Whitey Witt,New York,89
1922,AL,Batting Average,George Sisler,St. Louis,.420
1922,AL,Doubles,Tris Speaker,Cleveland,48
1922,AL,Hits,George Sisler,St. Louis,246
1922,AL,Home Runs,Ken Williams,St. Louis,39
1922,AL,On Base Percentage,Tris Speaker,Cleveland,.474
1922,AL,RBI,Ken Williams,St. Louis,155
1922,AL,Runs,George Sisler,St. Louis,134
1922,AL,Slugging Average,Babe Ruth,New York,.672
1922,AL,Stolen Bases,George Sisler,St. Louis,51
1922,AL,Total Bases,Ken Williams,St. Louis,367
1922,AL,Triples,George Sisler,St. Louis,18
1923,AL,Base on Balls,Babe Ruth,New York,170
1923,AL,Batting Average,Harry Heilmann,Detroit,.403
1923,AL,Doubles,Tris Speaker,Cleveland,59
1923,AL,Hits,Charlie Jamieson,Cleveland,222
1923,AL,Home Runs,Babe Ruth,New York,41
1923,AL,On Base Percentage,Babe Ruth,New York,.545
1923,AL,RBI,Babe Ruth,New York,131
1923,AL,Runs,Babe Ruth,New York,151
1923,AL,Slugging Average,Babe Ruth,New York,.764
1923,AL,Stolen Bases,Eddie Collins,Chicago,48
1923,AL,Total Bases,Babe Ruth,New York,399
1923,AL,Triples,Goose Goslin,Washington,18
1923,AL,Triples,Sam Rice,Washington,18
1924,AL,Base on Balls,Babe Ruth,New York,142
1924,AL,Batting Average,Babe Ruth,New York,.378
1924,AL,Doubles,Harry Heilmann,Detroit,45
1924,AL,Doubles,Joe Sewell,Cleveland,45
1924,AL,Hits,Sam Rice,Washington,216
1924,AL,Home Runs,Babe Ruth,New York,46
1924,AL,On Base Percentage,Babe Ruth,New York,.513
1924,AL,RBI,Goose Goslin,Washington,129
1924,AL,Runs,Babe Ruth,New York,143
1924,AL,Slugging Average,Babe Ruth,New York,.739
1924,AL,Stolen Bases,Eddie Collins,Chicago,42
1924,AL,Total Bases,Babe Ruth,New York,391
1924,AL,Triples,Wally Pipp,New York,19
1925,AL,Batting Average,Harry Heilmann,Detroit,.393
1925,AL,Doubles,Marty McManus,St. Louis,44
1925,AL,Hits,Al Simmons,Philadelphia,253
1925,AL,Home Runs,Bob Meusel,New York,33
1925,AL,On Base Percentage,Tris Speaker,Cleveland,.479
1925,AL,RBI,Bob Meusel,New York,138
1925,AL,Runs,Johnny Mostil,Chicago,135
1925,AL,Slugging Average,Ken Williams,St. Louis,.613
1925,AL,Stolen Bases,Johnny Mostil,Chicago,43
1925,AL,Total Bases,Al Simmons,Philadelphia,392
1925,AL,Triples,Goose Goslin,Washington,20
1926,AL,Base on Balls,Babe Ruth,New York,144
1926,AL,Batting Average,Heinie Manush,Detroit,.378
1926,AL,Doubles,George Burns,Cleveland,64
1926,AL,Hits,Sam Rice,Washington,216
1926,AL,Home Runs,Babe Ruth,New York,47
1926,AL,On Base Percentage,Babe Ruth,New York,.516
1926,AL,RBI,Babe Ruth,New York,146
1926,AL,Runs,Babe Ruth,New York,139
1926,AL,Slugging Average,Babe Ruth,New York,.737
1926,AL,Stolen Bases,Johnny Mostil,Chicago,35
1926,AL,Total Bases,Babe Ruth,New York,365
1926,AL,Triples,Babe Ruth,New York,20
1927,AL,Base on Balls,Babe Ruth,New York,137
1927,AL,Batting Average,Harry Heilmann,Detroit,.398
1927,AL,Doubles,Lou Gehrig,New York,52
1927,AL,Hits,Earle Combs,New York,231
1927,AL,Home Runs,Babe Ruth,New York,60
1927,AL,On Base Percentage,Babe Ruth,New York,.486
1927,AL,RBI,Lou Gehrig,New York,175
1927,AL,Runs,Babe Ruth,New York,158
1927,AL,Slugging Average,Babe Ruth,New York,.772
1927,AL,Stolen Bases,George Sisler,St. Louis,27
1927,AL,Total Bases,Lou Gehrig,New York,447
1927,AL,Triples,Earle Combs,New York,23
1928,AL,Base on Balls,Babe Ruth,New York,137
1928,AL,Batting Average,Goose Goslin,Washington,.379
1928,AL,Doubles,Lou Gehrig,New York,47
1928,AL,Doubles,Henie Manush,St. Louis,47
1928,AL,Hits,Henie Manush,St. Louis,241
1928,AL,Home Runs,Babe Ruth,New York,54
1928,AL,On Base Percentage,Lou Gehrig,New York,.467
1928,AL,RBI,Lou Gehrig,New York,142
1928,AL,RBI,Babe Ruth,New York,142
1928,AL,Runs,Babe Ruth,New York,163
1928,AL,Slugging Average,Babe Ruth,New York,.709
1928,AL,Stolen Bases,Buddy Myer,Boston,30
1928,AL,Total Bases,Babe Ruth,New York,380
1928,AL,Triples,Earle Combs,New York,21
1929,AL,Base on Balls,Max Bishop,Philadelphia,128
1929,AL,Batting Average,Lew Fonseca,Cleveland,.369
1929,AL,Doubles,Charlie Gehringer,Detroit,45
1929,AL,Doubles,Roy Johnson,Detroit,45
1929,AL,Doubles,Henie Manush,St. Louis,45
1929,AL,Doubles,Charlie Gehringer,Detroit,45
1929,AL,Home Runs,Babe Ruth,New York,46
1929,AL,On Base Percentage,Jimmie Foxx,Philadelphia,.463
1929,AL,RBI,Al Simmons,Philadelphia,157
1929,AL,Runs,Charlie Gehringer,Detroit,131
1929,AL,Slugging Average,Babe Ruth,New York,.697
1929,AL,Stolen Bases,Charlie Gehringer,Detroit,27
1929,AL,Total Bases,Al Simmons,Philadelphia,373
1929,AL,Triples,Charlie Gehringer,Detroit,19
1930,AL,Base on Balls,Babe Ruth,New York,136
1930,AL,Batting Average,Al Simmons,Philadelphia,.381
1930,AL,Doubles,Johnny Hodapp,Cleveland,51
1930,AL,Hits,Johnny Hodapp,Cleveland,225
1930,AL,Home Runs,Babe Ruth,New York,49
1930,AL,On Base Percentage,Babe Ruth,New York,.493
1930,AL,RBI,Lou Gehrig,New York,174
1930,AL,Runs,Al Simmons,Philadelphia,152
1930,AL,Slugging Average,Babe Ruth,New York,.732
1930,AL,Stolen Bases,Marty McManus,Detroit,23
1930,AL,Total Bases,Lou Gehrig,New York,419
1930,AL,Triples,Earle Combs,New York,22
1931,AL,Base on Balls,Babe Ruth,New York,128
1931,AL,Batting Average,Al Simmons,Philadelphia,.390
1931,AL,Doubles,Earl Webb,Boston,67
1931,AL,Hits,Lou Gehrig,New York,211
1931,AL,Home Runs,Lou Gehrig,New York,46
1931,AL,Home Runs,Babe Ruth,New York,46
1931,AL,On Base Percentage,Babe Ruth,New York,.495
1931,AL,RBI,Lou Gehrig,New York,184
1931,AL,Runs,Lou Gehrig,New York,163
1931,AL,Slugging Average,Babe Ruth,New York,.700
1931,AL,Stolen Bases,Ben Chapman,New York,61
1931,AL,Total Bases,Lou Gehrig,New York,410
1931,AL,Triples,Roy Johnson,Detroit,19
1932,AL,Base on Balls,Babe Ruth,New York,130
1932,AL,Batting Average,Dale Alexander,Detroit,.367
1932,AL,Batting Average,Dale Alexander,Boston,.367
1932,AL,Doubles,Eric McNair,Philadelphia,47
1932,AL,Hits,Al Simmons,Philadelphia,216
1932,AL,Home Runs,Jimmie Foxx,Philadelphia,58
1932,AL,On Base Percentage,Babe Ruth,New York,.489
1932,AL,RBI,Jimmie Foxx,Philadelphia,169
1932,AL,Runs,Jimmie Foxx,Philadelphia,151
1932,AL,Slugging Average,Jimmie Foxx,Philadelphia,.749
1932,AL,Stolen Bases,Ben Chapman,New York,38
1932,AL,Total Bases,Jimmie Foxx,Philadelphia,438
1932,AL,Triples,Joe Cronin,Washington,18
1933,AL,Base on Balls,Babe Ruth,New York,114
1933,AL,Batting Average,Jimmie Foxx,Philadelphia,.356
1933,AL,Doubles,Joe Cronin,Washington,45
1933,AL,Hits,Heinie Manush,Washington,221
1933,AL,Home Runs,Jimmie Foxx,Philadelphia,48
1933,AL,On Base Percentage,Mickey Cochrane,Philadelphia,.459
1933,AL,RBI,Jimmie Foxx,Philadelphia,163
1933,AL,Runs,Lou Gehrig,New York,138
1933,AL,Slugging Average,Jimmie Foxx,Philadelphia,.703
1933,AL,Stolen Bases,Ben Chapman,New York,27
1933,AL,Total Bases,Jimmie Foxx,Philadelphia,403
1933,AL,Triples,Heinie Manush,Washington,17
1934,AL,Base on Balls,Jimmie Foxx,Philadelphia,111
1934,AL,Batting Average,Lou Gehrig,New York,.363
1934,AL,Doubles,Hank Greenberg,Detroit,63
1934,AL,Hits,Charlie Gehringer,Detroit,214
1934,AL,Home Runs,Lou Gehrig,New York,44
1934,AL,On Base Percentage,Lou Gehrig,New York,.465
1934,AL,RBI,Lou Gehrig,New York,165
1934,AL,Runs,Charlie Gehringer,Detroit,134
1934,AL,Slugging Average,Lou Gehrig,New York,.706
1934,AL,Stolen Bases,Billy Werber,Boston,40
1934,AL,Total Bases,Lou Gehrig,New York,409
1934,AL,Triples,Ben Chapman,New York,13
1935,AL,Base on Balls,Lou Gehrig,New York,132
1935,AL,Batting Average,Buddy Myer,Washington,.349
1935,AL,Doubles,Joe Vosmik,Cleveland,47
1935,AL,Hits,Joe Vosmik,Cleveland,216
1935,AL,Home Runs,Jimmie Foxx,Philadelphia,36
1935,AL,Home Runs,Hank Greenberg,Detroit,36
1935,AL,On Base Percentage,Lou Gehrig,New York,.466
1935,AL,RBI,Hank Greenberg,Detroit,170
1935,AL,Runs,Lou Gehrig,New York,125
1935,AL,Slugging Average,Jimmie Foxx,Philadelphia,.636
1935,AL,Stolen Bases,Billy Werber,Boston,29
1935,AL,Total Bases,Hank Greenberg,Detroit,389
1935,AL,Triples,Joe Vosmik,Cleveland,20
1936,AL,Base on Balls,Lou Gehrig,New York,130
1936,AL,Batting Average,Luke Appling,Chicago,.388
1936,AL,Doubles,Charlie Gehringer,Detroit,60
1936,AL,Hits,Earl Averill,Cleveland,232
1936,AL,Home Runs,Lou Gehrig,New York,49
1936,AL,On Base Percentage,Lou Gehrig,New York,.478
1936,AL,RBI,Hal Trosky,Cleveland,162
1936,AL,Runs,Lou Gehrig,New York,167
1936,AL,Slugging Average,Lou Gehrig,New York,.696
1936,AL,Stolen Bases,Lyn Lary,St. Louis,37
1936,AL,Total Bases,Hal Trosky,Cleveland,405
1936,AL,Triples,Earl Averill,Cleveland,18
1936,AL,Triples,Joe DiMaggio,New York,18
1936,AL,Triples,Red Rolfe,New York,18
1937,AL,Base on Balls,Lou Gehrig,New York,127
1937,AL,Batting Average,Charlie Gehringer,Detroit,.371
1937,AL,Doubles,Beau Bell,St. Louis,51
1937,AL,Hits,Beau Bell,St. Louis,218
1937,AL,Home Runs,Joe DiMaggio,New York,46
1937,AL,On Base Percentage,Lou Gehrig,New York,.473
1937,AL,RBI,Hank Greenberg,Detroit,183
1937,AL,Runs,Joe DiMaggio,New York,151
1937,AL,Slugging Average,Joe DiMaggio,New York,.673
1937,AL,Slugging Average,Billy Werber,Philadelphia,.673
1937,AL,Total Bases,Joe DiMaggio,New York,418
1937,AL,Triples,Mike Kreevich,Chicago,16
1937,AL,Triples,Dixie Walker,Chicago,16
1938,AL,Base on Balls,Jimmie Foxx,Boston,119
1938,AL,Base on Balls,Hank Greenberg,Detroit,119
1938,AL,Batting Average,Jimmie Foxx,Boston,.349
1938,AL,Doubles,Joe Cronin,Boston,51
1938,AL,Hits,Joe Vosmik,Boston,201
1938,AL,Home Runs,Hank Greenberg,Detroit,58
1938,AL,On Base Percentage,Jimmie Foxx,Boston,.462
1938,AL,RBI,Jimmie Foxx,Boston,175
1938,AL,Runs,Hank Greenberg,Detroit,144
1938,AL,Slugging Average,Jimmie Foxx,Boston,.704
1938,AL,Stolen Bases,Frankie Crosetti,New York,27
1938,AL,Total Bases,Jimmie Foxx,Boston,398
1938,AL,Triples,Jeff Heath,Cleveland,18
1939,AL,Base on Balls,Harlond Clift,St. Louis,111
1939,AL,Batting Average,Joe DiMaggio,New York,.381
1939,AL,Doubles,Red Rolfe,New York,46
1939,AL,Hits,Red Rolfe,New York,213
1939,AL,Home Runs,Jimmie Foxx,Boston,35
1939,AL,On Base Percentage,Jimmie Foxx,Boston,.464
1939,AL,RBI,Ted Williams,Boston,145
1939,AL,Runs,Red Rolfe,New York,139
1939,AL,Slugging Average,Jimmie Foxx,Boston,.694
1939,AL,Stolen Bases,George Case,Washington,51
1939,AL,Total Bases,Ted Williams,Boston,344
1939,AL,Triples,Buddy Lewis,Washington,16
1940,AL,Base on Balls,Charlie Keller,New York,106
1940,AL,Batting Average,Joe DiMaggio,New York,.352
1940,AL,Doubles,Hank Greenberg,Detroit,50
1940,AL,Doubles,Barney McCosky,Detroit,50
1940,AL,Doubles,Rip Radcliff,St. Louis,50
1940,AL,Home Runs,Hank Greenberg,Detroit,41
1940,AL,On Base Percentage,Ted Williams,Boston,.442
1940,AL,RBI,Hank Greenberg,Detroit,150
1940,AL,Runs,Ted Williams,Boston,134
1940,AL,Slugging Average,Hank Greenberg,Detroit,.670
1940,AL,Stolen Bases,George Case,Washington,35
1940,AL,Total Bases,Hank Greenberg,Detroit,384
1940,AL,Triples,Barney McCosky,Detroit,19
1941,AL,Base on Balls,Ted Williams,Boston,147
1941,AL,Batting Average,Ted Williams,Boston,.406
1941,AL,Doubles,Lou Boudreau,Cleveland,45
1941,AL,Hits,Cecil Travis,Washington,218
1941,AL,Home Runs,Ted Williams,Boston,37
1941,AL,On Base Percentage,Ted Williams,Boston,.551
1941,AL,RBI,Joe DiMaggio,New York,125
1941,AL,Runs,Ted Williams,Boston,135
1941,AL,Slugging Average,Ted Williams,Boston,.735
1941,AL,Stolen Bases,George Case,Washington,33
1941,AL,Total Bases,Joe DiMaggio,New York,348
